,Label,Predicted
0,200.00000149011612,201.2312650680542
1,300.0000059604645,299.6994525194168
2,200.00000149011612,199.80353713035583
3,50.0,52.957897214218974
4,300.0000059604645,299.51985478401184
5,400.0,399.95381236076355
6,300.0000059604645,300.06513595581055
7,200.00000149011612,199.20189827680588
8,150.00000447034836,147.57211804389954
9,300.0000059604645,298.8348215818405
10,300.0000059604645,299.76789951324463
11,50.0,52.968932362273335
12,200.00000149011612,199.19140487909317
13,150.00000447034836,149.26394373178482
14,400.0,399.96082186698914
15,50.0,53.14234788529575
16,150.00000447034836,150.4069209098816
17,200.00000149011612,202.7466118335724
18,200.00000149011612,199.32968616485596
19,400.0,399.85749423503876
20,400.0,399.9464273452759
21,150.00000447034836,147.39804863929749
22,400.0,399.95264410972595
23,50.0,52.95516303740442
24,300.0000059604645,299.92907643318176
25,200.00000149011612,196.9634771347046
26,50.0,52.960939425975084
27,200.00000149011612,200.3981038928032
28,200.00000149011612,197.5388616323471
29,200.00000149011612,197.72172421216965
30,50.0,52.96411169692874
31,150.00000447034836,149.7436672449112
32,50.0,53.056181548163295
33,200.00000149011612,195.69230526685715
34,50.0,52.98161623068154
35,150.00000447034836,147.7355793118477
36,200.00000149011612,195.69230526685715
37,300.0000059604645,297.26389944553375
38,200.00000149011612,200.93815922737122
39,200.00000149011612,202.7466118335724
40,150.00000447034836,147.79062271118164
41,200.00000149011612,201.11538916826248
42,50.0,52.971498016268015
43,400.0,399.94696974754333
44,200.00000149011612,195.7614928483963
45,300.0000059604645,299.62825179100037
46,150.00000447034836,149.7335597872734
47,200.00000149011612,198.3912155032158
48,50.0,52.956345304846764
49,150.00000447034836,150.26456117630005
50,50.0,52.948911394923925
51,150.00000447034836,147.09941446781158
52,50.0,52.97395056113601
53,300.0000059604645,298.99608194828033
54,50.0,52.9413347132504
55,200.00000149011612,187.44563162326813
56,50.0,52.96666333451867
57,300.0000059604645,299.40371811389923
58,50.0,52.98151355236769
59,50.0,52.97144455835223
60,150.00000447034836,147.79062271118164
61,150.00000447034836,147.46580719947815
62,300.0000059604645,299.3154317140579
63,50.0,52.95225251466036
64,150.00000447034836,148.7929403781891
65,150.00000447034836,146.8752458691597
66,200.00000149011612,202.7122214436531
67,400.0,399.94630217552185
68,200.00000149011612,198.3058601617813
69,150.00000447034836,147.6650357246399
70,150.00000447034836,148.68570119142532
71,150.00000447034836,148.60350638628006
72,50.0,52.9650635086
73,200.00000149011612,199.57664608955383
74,150.00000447034836,150.26456117630005
75,50.0,52.97742956317961
76,200.00000149011612,196.79168164730072
77,150.00000447034836,140.62466472387314
78,50.0,52.94606150127947
79,50.0,52.97264149412513
80,150.00000447034836,153.38491797447205
81,50.0,52.971051121130586
82,400.0,399.9496400356293
83,50.0,52.95114456675947
84,150.00000447034836,146.8087911605835
85,50.0,52.95471614226699
86,300.0000059604645,300.30318796634674
87,300.0000059604645,300.0079333782196
88,300.0000059604645,299.52335953712463
89,50.0,52.96007562428713
90,150.00000447034836,148.29242825508118
91,150.00000447034836,151.07244849205017
92,400.0,399.95781779289246
93,300.0000059604645,300.2680569887161
94,300.0000059604645,299.3494778871536
