,Label,Predicted
0,9.999990463256836,9.955322742462158
1,220.00000476837158,195.5142617225647
2,-269.99999955296516,-262.201626598835
3,119.99999284744263,119.37253475189209
4,-59.99999642372131,-28.72534990310669
5,89.99998569488525,90.1651382446289
6,-209.9999964237213,-227.09926217794418
7,-130.0000011920929,-141.66712760925293
8,170.00001668930054,185.63082218170166
9,-79.99999523162842,-55.18258810043335
10,220.00000476837158,223.36431741714478
11,30.000007152557373,41.95500612258911
12,269.9999928474426,274.3404507637024
13,-269.99999955296516,-267.15469658374786
14,250.00001192092896,263.9172077178955
15,-79.99999523162842,-89.64856266975403
16,-289.99999947845936,-269.98942494392395
17,70.00000476837158,64.25192356109619
18,0.0,14.11203145980835
19,-289.99999947845936,-276.59365609288216
20,150.0,143.42726469039917
21,250.00001192092896,253.35767269134521
22,-10.000008344650269,-11.236381530761719
23,-99.99999403953552,-95.59736251831055
24,300.0,278.88725996017456
25,110.00000238418579,125.72386264801025
26,-79.99999523162842,-72.62130975723267
27,180.00000715255737,194.52667236328125
28,-119.99999284744263,-96.26319408416748
29,-239.99999910593033,-240.46213030815125
30,-39.99999761581421,-31.86473250389099
31,60.000014305114746,55.30600547790527
32,-150.0,-149.20027256011963
33,79.99999523162842,63.00140619277954
34,100.00001192092896,106.56630992889404
35,119.99999284744263,114.72190618515015
36,-169.9999988079071,-182.7751189470291
37,300.0,266.14701747894287
38,-70.00000476837158,-89.48670029640198
39,-279.9999989569187,-271.45218551158905
40,159.99999046325684,191.54741764068604
41,20.000016689300537,18.757617473602295
42,60.000014305114746,71.7231273651123
43,-119.99999284744263,-112.0221734046936
44,-159.99999940395355,-169.6286380290985
45,-269.99999955296516,-265.22606536746025
46,-249.99999850988388,-241.9312208890915
47,0.0,15.095114707946777
48,20.000016689300537,30.28789758682251
49,-139.99999165534973,-138.41664791107178
50,-99.99999403953552,-101.11591815948486
51,300.0,268.3933138847351
52,-50.00000596046448,-40.37995934486389
53,-300.0,-280.82106560468674
54,129.99998331069946,124.50317144393921
55,129.99998331069946,53.70887517929077
56,-259.99999791383743,-262.886381149292
57,0.0,-4.183387756347656
58,89.99998569488525,67.12092161178589
59,-189.9999976158142,-214.85237181186676
60,0.0,17.35396385192871
61,-130.0000011920929,-105.87478280067444
62,-249.99999850988388,-263.8112425804138
63,180.00000715255737,168.8229203224182
64,-199.99999701976776,-210.91594398021698
65,-130.0000011920929,-111.26543283462524
66,229.99999523162842,208.97119045257568
67,129.99998331069946,145.4637050628662
68,-70.00000476837158,-69.88393664360046
69,20.000016689300537,28.579795360565186
70,-199.99999701976776,-174.77594017982483
71,-269.99999955296516,-268.10135766863823
72,-229.99999970197678,-246.28887623548508
73,-10.000008344650269,6.675124168395996
74,170.00001668930054,187.6373291015625
75,89.99998569488525,62.219059467315674
76,-90.00000357627869,-73.57004284858704
77,-50.00000596046448,-57.76333808898926
78,-110.00000238418579,-95.53356170654297
79,-229.99999970197678,-242.25411415100098
80,-139.99999165534973,-134.17237401008606
81,70.00000476837158,74.36102628707886
82,290.00000953674316,279.3574333190918
83,220.00000476837158,219.4467544555664
84,239.99998569488525,228.01369428634644
85,-289.99999947845936,-271.0327014327049
86,-189.9999976158142,-207.21094608306885
87,150.0,157.78623819351196
88,-139.99999165534973,-128.344988822937
89,-119.99999284744263,-132.38800764083862
90,-79.99999523162842,-107.90775418281555
91,290.00000953674316,281.1801552772522
92,-179.99999821186066,-180.44914305210114
93,129.99998331069946,139.5107388496399
94,89.99998569488525,81.42052888870239
95,-79.99999523162842,-80.20312786102295
96,20.000016689300537,20.04793882369995
97,-169.9999988079071,-156.5268337726593
98,-159.99999940395355,-169.31166350841522
99,-179.99999821186066,-190.93656241893768
100,129.99998331069946,45.514726638793945
101,250.00001192092896,265.8426761627197
102,-30.000007152557373,-44.75902318954468
103,0.0,22.734975814819336
104,-90.00000357627869,-52.8468132019043
105,220.00000476837158,227.89345979690552
106,-229.99999970197678,-227.42765843868256
107,-279.9999989569187,-284.6191506832838
108,-19.999998807907104,-24.279195070266724
109,-209.9999964237213,-206.84955418109894
110,170.00001668930054,176.98227167129517
111,-300.0,-277.51428186893463
112,119.99999284744263,60.650432109832764
113,-70.00000476837158,-61.43490672111511
114,229.99999523162842,229.71124649047852
115,159.99999046325684,168.6239719390869
116,30.000007152557373,41.59058332443237
117,-110.00000238418579,-102.87902355194092
118,110.00000238418579,120.94080448150635
