,Label,Predicted
0,150.00000447034836,146.95352911949158
1,400.0,399.7636377811432
2,200.00000149011612,196.57771438360214
3,150.00000447034836,148.4226256608963
4,50.0,50.943373632617295
5,150.00000447034836,147.04840779304504
6,400.0,399.82935190200806
7,150.00000447034836,150.41102021932602
8,400.0,399.74158704280853
9,400.0,398.6272841691971
10,400.0,399.90693628787994
11,200.00000149011612,198.37154299020767
12,400.0,399.9485969543457
13,200.00000149011612,197.8504404425621
14,150.00000447034836,149.3172138929367
15,200.00000149011612,200.157131254673
16,200.00000149011612,198.4183982014656
17,400.0,398.67075979709625
18,300.0000059604645,297.22743332386017
19,150.00000447034836,152.9435694217682
20,50.0,50.00326751355715
21,400.0,399.94200468063354
22,150.00000447034836,148.42441976070404
23,50.0,50.42736217728816
24,400.0,399.9486804008484
25,150.00000447034836,148.19700717926025
26,150.00000447034836,149.1643190383911
27,50.0,50.00060001266888
28,300.0000059604645,301.87525749206543
29,150.00000447034836,148.00778180360794
30,150.00000447034836,149.6206983923912
31,50.0,53.423338336870074
32,150.00000447034836,149.2554321885109
33,50.0,52.823735773563385
34,150.00000447034836,146.65576070547104
35,200.00000149011612,197.49612659215927
36,200.00000149011612,200.0721514225006
37,200.00000149011612,195.58523297309875
38,150.00000447034836,150.40491819381714
39,200.00000149011612,197.7026253938675
40,50.0,50.00056753590911
41,400.0,397.7599620819092
42,300.0000059604645,296.35691940784454
43,200.00000149011612,198.97195100784302
44,300.0000059604645,300.9830266237259
45,200.00000149011612,198.2754334807396
46,300.0000059604645,298.63897264003754
47,50.0,54.55877142958343
48,50.0,54.86219823360443
49,300.0000059604645,300.30354261398315
50,400.0,398.4857589006424
51,200.00000149011612,196.5973138809204
52,200.00000149011612,203.3509835600853
53,150.00000447034836,145.6243097782135
54,200.00000149011612,198.19392710924149
55,50.0,50.1181476880447
56,300.0000059604645,298.80599081516266
57,150.00000447034836,147.77610301971436
58,50.0,52.54201435018331
59,400.0,399.7462183237076
60,200.00000149011612,199.611297249794
61,300.0000059604645,300.59518814086914
62,150.00000447034836,151.11108422279358
63,200.00000149011612,198.15226644277573
64,300.0000059604645,297.62764275074005
65,200.00000149011612,200.24599134922028
